"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14"
"E02001042","E02001271",1,0,0,0,0,0,0,1,0,0,0,0
"E02001043","E02001271",5,0,0,0,0,0,0,5,0,0,0,0
"E02001048","E02001271",11,0,0,0,0,0,0,11,0,0,0,0
"E02001050","E02001271",12,0,0,0,0,0,0,12,0,0,0,0
"E02001052","E02001271",4,0,0,0,0,0,0,4,0,0,0,0
"E02001057","E02001271",4,0,0,0,0,0,0,4,0,0,0,0
"E02001059","E02001271",27,0,0,0,0,0,0,27,0,0,0,0
"E02001061","E02001271",3,0,0,0,0,0,0,3,0,0,0,0
"E02001062","E02001271",142,0,0,0,117,0,0,25,0,0,0,0
"E02001063","E02001271",102,0,0,0,2,0,0,100,0,0,0,0
"E02001064","E02001271",4,0,0,0,0,0,0,4,0,0,0,0
"E02001065","E02001271",8,0,0,0,0,0,0,8,0,0,0,0
"E02001066","E02001271",8,0,0,0,0,0,0,8,0,0,0,0
"E02001068","E02001271",4,0,0,0,2,0,0,2,0,0,0,0
"E02001069","E02001271",4,0,0,0,1,0,0,3,0,0,0,0
"E02001070","E02001271",10,0,0,0,2,0,0,8,0,0,0,0
"E02001072","E02001271",12,0,0,0,4,0,0,8,0,0,0,0
"E02001073","E02001271",23,0,0,0,2,0,0,21,0,0,0,0
"E02001074","E02001271",9,0,0,0,2,0,0,7,0,0,0,0
"E02001076","E02001271",4,0,0,0,0,0,0,4,0,0,0,0
"E02001077","E02001271",15,0,0,0,2,0,0,13,0,0,0,0
"E02001079","E02001271",6,0,0,0,4,0,0,2,0,0,0,0
"E02001081","E02001271",22,0,0,0,5,0,0,17,0,0,0,0
"E02001082","E02001271",6,0,0,0,3,0,0,3,0,0,0,0
"E02001083","E02001271",9,0,0,0,7,0,0,2,0,0,0,0
"E02001088","E02001271",84,0,0,0,3,0,0,71,0,3,7,0
"E02001089","E02001271",2,0,0,0,0,0,0,2,0,0,0,0
"E02001090","E02001271",35,0,0,0,4,0,0,17,0,8,6,0
"E02001091","E02001271",165,0,0,0,8,0,0,137,0,5,15,0
"E02001092","E02001271",217,0,0,0,3,0,0,190,0,6,18,0
"E02001093","E02001271",10,0,0,0,4,0,0,6,0,0,0,0
"E02001094","E02001271",16,0,0,0,9,0,0,7,0,0,0,0
"E02001095","E02001271",117,0,0,0,6,0,0,111,0,0,0,0
"E02001096","E02001271",26,0,0,0,7,0,0,19,0,0,0,0
"E02001097","E02001271",38,0,0,0,7,0,0,31,0,0,0,0
"E02001101","E02001271",26,0,0,0,0,0,0,26,0,0,0,0
"E02001102","E02001271",2,0,0,0,0,0,0,2,0,0,0,0
"E02001105","E02001271",29,0,0,0,0,0,0,29,0,0,0,0
"E02001106","E02001271",6,0,0,0,0,0,0,6,0,0,0,0
"E02001113","E02001271",3,0,0,0,0,0,0,3,0,0,0,0
"E02001163","E02001271",2,0,0,0,0,0,0,2,0,0,0,0
"E02001168","E02001271",2,0,0,0,0,0,0,2,0,0,0,0
"E02001172","E02001271",3,0,0,0,0,0,0,3,0,0,0,0
"E02001175","E02001271",3,0,0,0,0,0,0,3,0,0,0,0
"E02001176","E02001271",18,0,0,0,0,0,0,18,0,0,0,0
"E02001177","E02001271",2,0,0,0,0,0,0,2,0,0,0,0
"E02001178","E02001271",61,0,0,0,0,0,0,61,0,0,0,0
"E02001183","E02001271",3,0,0,0,0,0,0,3,0,0,0,0
"E02001184","E02001271",245,0,0,0,20,0,0,225,0,0,0,0
"E02001185","E02001271",61,0,0,0,0,0,0,61,0,0,0,0
"E02001186","E02001271",103,0,0,0,0,0,0,103,0,0,0,0
"E02001188","E02001271",2,0,0,0,0,0,0,2,0,0,0,0
"E02001189","E02001271",3,0,0,0,0,0,0,3,0,0,0,0
"E02001192","E02001271",2,0,0,0,0,0,0,2,0,0,0,0
"E02001193","E02001271",7,0,0,0,0,0,0,7,0,0,0,0
"E02001195","E02001271",9,0,0,0,0,0,0,9,0,0,0,0
"E02001200","E02001271",9,0,0,0,1,0,0,8,0,0,0,0
"E02001201","E02001271",9,0,0,0,0,0,0,9,0,0,0,0
"E02001202","E02001271",5,0,0,0,0,0,0,5,0,0,0,0
"E02001204","E02001271",1,0,0,0,0,0,0,1,0,0,0,0
"E02001205","E02001271",8,0,0,0,0,0,0,8,0,0,0,0
"E02001211","E02001271",3,0,0,0,0,0,0,3,0,0,0,0
"E02001214","E02001271",1,0,0,0,0,0,0,1,0,0,0,0
"E02001217","E02001271",1,0,0,0,0,0,0,1,0,0,0,0
"E02001222","E02001271",5,0,0,0,0,0,0,5,0,0,0,0
"E02001224","E02001271",1,0,0,0,0,0,0,1,0,0,0,0
"E02001226","E02001271",5,0,0,0,1,0,0,4,0,0,0,0
"E02001250","E02001271",1,0,0,0,0,0,0,1,0,0,0,0
"E02001252","E02001271",1,0,0,0,0,0,0,1,0,0,0,0
"E02001253","E02001271",1,0,0,0,0,0,0,1,0,0,0,0
"E02001255","E02001271",2,0,0,0,0,0,0,2,0,0,0,0
"E02001259","E02001271",60,0,0,0,2,0,0,58,0,0,0,0
"E02001260","E02001271",329,0,0,0,8,0,0,321,0,0,0,0
"E02001261","E02001271",106,0,0,0,10,0,0,94,0,1,1,0
"E02001262","E02001271",148,0,0,0,1,0,0,133,0,4,10,0
"E02001263","E02001271",339,0,0,0,1,0,0,322,0,4,12,0
"E02001264","E02001271",53,0,0,0,3,0,0,42,0,2,6,0
"E02001265","E02001271",164,0,0,0,3,0,0,133,0,7,21,0
"E02001266","E02001271",102,0,0,0,8,0,0,58,0,1,35,0
"E02001267","E02001271",122,0,0,0,0,0,0,122,0,0,0,0
"E02001268","E02001271",113,0,0,0,1,0,0,92,0,0,20,0
"E02001269","E02001271",181,0,0,0,14,0,0,144,0,6,17,0
"E02001270","E02001271",1039,0,0,0,67,0,0,242,0,18,712,0
"E02001271","E02001271",2416,0,0,0,32,0,0,252,0,52,2080,0
"E02001272","E02001271",454,0,0,0,19,0,0,137,0,75,223,0
"E02001273","E02001271",761,0,0,0,86,0,0,319,0,9,347,0
"E02001274","E02001271",1246,0,0,0,27,0,0,144,0,26,1049,0
"E02001275","E02001271",111,0,0,0,20,0,0,58,0,8,25,0
"E02001276","E02001271",185,0,0,0,11,0,0,98,0,19,57,0
"E02001277","E02001271",1123,0,0,0,63,0,0,211,0,21,828,0
"E02001278","E02001271",324,0,0,0,23,0,0,129,0,4,168,0
"E02001279","E02001271",164,0,0,0,10,0,0,101,0,1,52,0
"E02001280","E02001271",104,0,0,0,1,0,0,85,0,5,13,0
"E02001281","E02001271",203,0,0,0,18,0,0,134,0,13,38,0
"E02001282","E02001271",272,0,0,0,55,0,0,130,0,22,65,0
"E02001283","E02001271",434,0,0,0,191,0,0,125,0,30,88,0
"E02001284","E02001271",75,0,0,0,0,0,0,75,0,0,0,0
"E02001285","E02001271",108,0,0,0,20,0,0,79,0,2,7,0
"E02001286","E02001271",105,0,0,0,0,0,0,105,0,0,0,0
"E02001315","E02001271",4,0,0,0,0,0,0,4,0,0,0,0
"E02006902","E02001271",80,0,0,0,57,0,0,23,0,0,0,0
"E02006912","E02001271",56,0,0,0,50,0,0,6,0,0,0,0
"E02006914","E02001271",26,0,0,0,3,0,0,23,0,0,0,0
"E02006917","E02001271",69,0,0,0,6,0,0,63,0,0,0,0
"E02001025","E02001272",6,0,0,0,0,0,0,6,0,0,0,0
"E02001026","E02001272",4,0,0,0,1,0,0,3,0,0,0,0
"E02001043","E02001272",1,0,0,0,0,0,0,1,0,0,0,0
"E02001045","E02001272",3,0,0,0,0,0,0,3,0,0,0,0
"E02001059","E02001272",1,0,0,0,0,0,0,1,0,0,0,0
"E02001062","E02001272",176,0,0,0,126,0,0,50,0,0,0,0
"E02001063","E02001272",28,0,0,0,10,0,0,18,0,0,0,0
"E02001064","E02001272",4,0,0,0,0,0,0,4,0,0,0,0
"E02001066","E02001272",17,0,0,0,0,0,0,17,0,0,0,0
"E02001069","E02001272",7,0,0,0,2,0,0,4,0,1,0,0
"E02001070","E02001272",17,0,0,0,3,0,0,10,0,2,2,0
"E02001072","E02001272",20,0,0,0,2,0,0,14,0,1,3,0
"E02001073","E02001272",59,0,0,0,7,0,0,41,0,3,8,0
"E02001074","E02001272",11,0,0,0,2,0,0,9,0,0,0,0
"E02001076","E02001272",5,0,0,0,1,0,0,3,0,1,0,0
"E02001077","E02001272",39,0,0,0,2,0,0,26,0,3,8,0
"E02001079","E02001272",10,0,0,0,4,0,0,6,0,0,0,0
"E02001080","E02001272",10,0,0,0,3,0,0,7,0,0,0,0
"E02001081","E02001272",74,0,0,0,4,0,0,51,0,0,19,0
"E02001082","E02001272",18,0,0,0,4,0,0,14,0,0,0,0
"E02001083","E02001272",46,0,0,0,11,0,0,30,0,1,4,0
"E02001084","E02001272",5,0,0,0,2,0,0,3,0,0,0,0
"E02001086","E02001272",34,0,0,0,5,0,0,22,0,2,5,0
"E02001087","E02001272",24,0,0,0,3,0,0,21,0,0,0,0
"E02001088","E02001272",243,0,0,0,14,0,0,129,0,2,98,0
"E02001089","E02001272",25,0,0,0,0,0,0,25,0,0,0,0
"E02001090","E02001272",333,0,0,0,28,0,0,94,0,53,158,0
"E02001091","E02001272",406,0,0,0,29,0,0,256,0,3,118,0
"E02001092","E02001272",524,0,0,0,19,0,0,348,0,40,117,0
"E02001093","E02001272",44,0,0,0,9,0,0,23,0,3,9,0
"E02001094","E02001272",52,0,0,0,14,0,0,26,0,3,9,0
"E02001095","E02001272",259,0,0,0,34,0,0,180,0,11,34,0
"E02001096","E02001272",58,0,0,0,15,0,0,36,0,4,3,0
"E02001097","E02001272",64,0,0,0,30,0,0,34,0,0,0,0
"E02001128","E02001272",7,0,0,0,0,0,0,7,0,0,0,0
"E02001129","E02001272",2,0,0,0,0,0,0,2,0,0,0,0
"E02001143","E02001272",1,0,0,0,0,0,0,1,0,0,0,0
"E02001146","E02001272",1,0,0,0,0,0,0,1,0,0,0,0
"E02001155","E02001272",6,0,0,0,0,0,0,6,0,0,0,0
"E02001156","E02001272",5,0,0,0,0,0,0,5,0,0,0,0
"E02001169","E02001272",1,0,0,0,0,0,0,1,0,0,0,0
"E02001172","E02001272",2,0,0,0,0,0,0,2,0,0,0,0
"E02001173","E02001272",4,0,0,0,0,0,0,4,0,0,0,0
"E02001178","E02001272",93,0,0,0,0,0,0,93,0,0,0,0
"E02001179","E02001272",2,0,0,0,0,0,0,2,0,0,0,0
"E02001180","E02001272",10,0,0,0,0,0,0,10,0,0,0,0
"E02001184","E02001272",55,0,0,0,23,0,0,32,0,0,0,0
"E02001185","E02001272",53,0,0,0,0,0,0,53,0,0,0,0
"E02001186","E02001272",80,0,0,0,0,0,0,80,0,0,0,0
"E02001192","E02001272",4,0,0,0,0,0,0,1,0,2,1,0
"E02001193","E02001272",2,0,0,0,0,0,0,2,0,0,0,0
"E02001194","E02001272",8,0,0,0,0,0,0,5,0,2,1,0
"E02001195","E02001272",3,0,0,0,0,0,0,3,0,0,0,0
"E02001197","E02001272",9,0,0,0,0,0,0,9,0,0,0,0
"E02001199","E02001272",5,0,0,0,0,0,0,5,0,0,0,0
"E02001200","E02001272",22,0,0,0,8,0,0,14,0,0,0,0
"E02001202","E02001272",2,0,0,0,0,0,0,2,0,0,0,0
"E02001208","E02001272",15,0,0,0,1,0,0,12,0,1,1,0
"E02001209","E02001272",3,0,0,0,2,0,0,1,0,0,0,0
"E02001211","E02001272",15,0,0,0,0,0,0,13,0,1,1,0
"E02001214","E02001272",19,0,0,0,1,0,0,15,0,2,1,0
"E02001216","E02001272",7,0,0,0,0,0,0,7,0,0,0,0
"E02001220","E02001272",1,0,0,0,0,0,0,1,0,0,0,0
"E02001222","E02001272",20,0,0,0,0,0,0,20,0,0,0,0
"E02001225","E02001272",1,0,0,0,0,0,0,1,0,0,0,0
"E02001226","E02001272",9,0,0,0,1,0,0,8,0,0,0,0
"E02001235","E02001272",1,0,0,0,0,0,0,1,0,0,0,0
"E02001241","E02001272",1,0,0,0,0,0,0,1,0,0,0,0
"E02001242","E02001272",4,0,0,0,0,0,0,4,0,0,0,0
"E02001259","E02001272",149,0,0,0,55,0,0,81,0,3,10,0
"E02001260","E02001272",211,0,0,0,19,0,0,192,0,0,0,0
"E02001261","E02001272",306,0,0,0,50,0,0,223,0,8,25,0
"E02001262","E02001272",285,0,0,0,18,0,0,212,0,14,41,0
"E02001263","E02001272",143,0,0,0,5,0,0,136,0,1,1,0
"E02001264","E02001272",137,0,0,0,11,0,0,86,0,10,30,0
"E02001265","E02001272",109,0,0,0,1,0,0,105,0,2,1,0
"E02001266","E02001272",183,0,0,0,7,0,0,74,0,26,76,0
"E02001267","E02001272",144,0,0,0,2,0,0,133,0,2,7,0
"E02001268","E02001272",81,0,0,0,1,0,0,76,0,1,3,0
"E02001269","E02001272",233,0,0,0,14,0,0,146,0,2,71,0
"E02001270","E02001272",1370,0,0,0,72,0,0,330,0,24,944,0
"E02001271","E02001272",471,0,0,0,21,0,0,135,0,80,235,0
"E02001272","E02001272",1660,0,0,0,48,0,0,274,0,33,1305,0
"E02001273","E02001272",1814,0,0,0,90,0,0,526,0,29,1169,0
"E02001274","E02001272",773,0,0,0,25,0,0,154,0,14,580,0
"E02001275","E02001272",158,0,0,0,11,0,0,125,0,12,10,0
"E02001276","E02001272",1464,0,0,0,48,0,0,221,0,29,1166,0
"E02001277","E02001272",460,0,0,0,39,0,0,196,0,57,168,0
"E02001278","E02001272",526,0,0,0,14,0,0,179,0,8,325,0
"E02001279","E02001272",440,0,0,0,7,0,0,169,0,6,258,0
"E02001280","E02001272",236,0,0,0,8,0,0,133,0,2,93,0
"E02001281","E02001272",306,0,0,0,12,0,0,196,0,25,73,0
"E02001282","E02001272",279,0,0,0,26,0,0,186,0,17,50,0
"E02001283","E02001272",393,0,0,0,69,0,0,215,0,28,81,0
"E02001284","E02001272",57,0,0,0,7,0,0,49,0,0,1,0
"E02001285","E02001272",79,0,0,0,3,0,0,66,0,6,4,0
"E02001286","E02001272",162,0,0,0,8,0,0,154,0,0,0,0
"E02006902","E02001272",206,0,0,0,138,0,0,68,0,0,0,0
"E02006912","E02001272",53,0,0,0,27,0,0,26,0,0,0,0
"E02006914","E02001272",12,0,0,0,4,0,0,8,0,0,0,0
"E02006916","E02001272",6,0,0,0,3,0,0,3,0,0,0,0
"E02006917","E02001272",81,0,0,0,23,0,0,58,0,0,0,0
"E02001005","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001042","E02001273",3,0,0,0,2,0,0,1,0,0,0,0
"E02001043","E02001273",4,0,0,0,2,0,0,2,0,0,0,0
"E02001059","E02001273",8,0,0,0,0,0,0,8,0,0,0,0
"E02001061","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001062","E02001273",49,0,0,0,4,0,0,45,0,0,0,0
"E02001063","E02001273",124,0,0,0,86,0,0,38,0,0,0,0
"E02001064","E02001273",5,0,0,0,0,0,0,5,0,0,0,0
"E02001066","E02001273",21,0,0,0,3,0,0,18,0,0,0,0
"E02001069","E02001273",22,0,0,0,7,0,0,15,0,0,0,0
"E02001070","E02001273",38,0,0,0,1,0,0,37,0,0,0,0
"E02001071","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001072","E02001273",50,0,0,0,1,0,0,43,0,2,4,0
"E02001073","E02001273",75,0,0,0,6,0,0,53,0,4,12,0
"E02001074","E02001273",17,0,0,0,5,0,0,12,0,0,0,0
"E02001076","E02001273",5,0,0,0,1,0,0,4,0,0,0,0
"E02001077","E02001273",55,0,0,0,4,0,0,36,0,4,11,0
"E02001078","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001079","E02001273",10,0,0,0,7,0,0,3,0,0,0,0
"E02001080","E02001273",7,0,0,0,1,0,0,6,0,0,0,0
"E02001081","E02001273",93,0,0,0,10,0,0,61,0,6,16,0
"E02001082","E02001273",19,0,0,0,12,0,0,7,0,0,0,0
"E02001083","E02001273",75,0,0,0,20,0,0,55,0,0,0,0
"E02001084","E02001273",3,0,0,0,1,0,0,2,0,0,0,0
"E02001085","E02001273",4,0,0,0,0,0,0,4,0,0,0,0
"E02001086","E02001273",48,0,0,0,11,0,0,37,0,0,0,0
"E02001087","E02001273",29,0,0,0,4,0,0,25,0,0,0,0
"E02001088","E02001273",335,0,0,0,50,0,0,235,0,1,49,0
"E02001089","E02001273",32,0,0,0,0,0,0,32,0,0,0,0
"E02001090","E02001273",281,0,0,0,55,0,0,145,0,21,60,0
"E02001091","E02001273",528,0,0,0,50,0,0,380,0,2,96,0
"E02001092","E02001273",804,0,0,0,53,0,0,627,0,31,93,0
"E02001093","E02001273",48,0,0,0,13,0,0,30,0,1,4,0
"E02001094","E02001273",54,0,0,0,11,0,0,35,0,2,6,0
"E02001095","E02001273",300,0,0,0,48,0,0,227,0,6,19,0
"E02001096","E02001273",57,0,0,0,10,0,0,47,0,0,0,0
"E02001097","E02001273",81,0,0,0,24,0,0,57,0,0,0,0
"E02001101","E02001273",6,0,0,0,0,0,0,6,0,0,0,0
"E02001105","E02001273",5,0,0,0,0,0,0,5,0,0,0,0
"E02001111","E02001273",3,0,0,0,0,0,0,3,0,0,0,0
"E02001113","E02001273",5,0,0,0,0,0,0,5,0,0,0,0
"E02001121","E02001273",4,0,0,0,0,0,0,4,0,0,0,0
"E02001128","E02001273",4,0,0,0,0,0,0,4,0,0,0,0
"E02001129","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001143","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001146","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001149","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001151","E02001273",6,0,0,0,0,0,0,6,0,0,0,0
"E02001163","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001164","E02001273",5,0,0,0,0,0,0,5,0,0,0,0
"E02001167","E02001273",3,0,0,0,0,0,0,3,0,0,0,0
"E02001169","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001172","E02001273",5,0,0,0,0,0,0,5,0,0,0,0
"E02001173","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001175","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001178","E02001273",156,0,0,0,0,0,0,156,0,0,0,0
"E02001179","E02001273",3,0,0,0,1,0,0,2,0,0,0,0
"E02001180","E02001273",6,0,0,0,0,0,0,6,0,0,0,0
"E02001182","E02001273",15,0,0,0,14,0,0,1,0,0,0,0
"E02001184","E02001273",91,0,0,0,36,0,0,55,0,0,0,0
"E02001185","E02001273",94,0,0,0,0,0,0,94,0,0,0,0
"E02001186","E02001273",156,0,0,0,0,0,0,156,0,0,0,0
"E02001189","E02001273",2,0,0,0,0,0,0,1,0,1,0,0
"E02001190","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001191","E02001273",5,0,0,0,0,0,0,5,0,0,0,0
"E02001192","E02001273",9,0,0,0,1,0,0,4,0,2,2,0
"E02001193","E02001273",5,0,0,0,3,0,0,2,0,0,0,0
"E02001194","E02001273",10,0,0,0,1,0,0,4,0,3,2,0
"E02001195","E02001273",9,0,0,0,0,0,0,9,0,0,0,0
"E02001197","E02001273",12,0,0,0,1,0,0,11,0,0,0,0
"E02001198","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001199","E02001273",8,0,0,0,0,0,0,8,0,0,0,0
"E02001200","E02001273",20,0,0,0,3,0,0,17,0,0,0,0
"E02001201","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001202","E02001273",5,0,0,0,0,0,0,5,0,0,0,0
"E02001203","E02001273",5,0,0,0,0,0,0,5,0,0,0,0
"E02001204","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001205","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001206","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001208","E02001273",16,0,0,0,0,0,0,16,0,0,0,0
"E02001209","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001211","E02001273",19,0,0,0,1,0,0,18,0,0,0,0
"E02001212","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001214","E02001273",16,0,0,0,1,0,0,15,0,0,0,0
"E02001216","E02001273",15,0,0,0,1,0,0,14,0,0,0,0
"E02001220","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001222","E02001273",19,0,0,0,4,0,0,15,0,0,0,0
"E02001225","E02001273",6,0,0,0,0,0,0,6,0,0,0,0
"E02001226","E02001273",11,0,0,0,5,0,0,6,0,0,0,0
"E02001231","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001235","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001238","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001239","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001241","E02001273",6,0,0,0,0,0,0,6,0,0,0,0
"E02001242","E02001273",3,0,0,0,0,0,0,3,0,0,0,0
"E02001243","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001249","E02001273",5,0,0,0,0,0,0,5,0,0,0,0
"E02001252","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001253","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02001254","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001256","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02001259","E02001273",184,0,0,0,50,0,0,115,0,5,14,0
"E02001260","E02001273",323,0,0,0,40,0,0,283,0,0,0,0
"E02001261","E02001273",410,0,0,0,95,0,0,270,0,11,34,0
"E02001262","E02001273",408,0,0,0,17,0,0,334,0,14,43,0
"E02001263","E02001273",260,0,0,0,29,0,0,229,0,1,1,0
"E02001264","E02001273",201,0,0,0,14,0,0,136,0,13,38,0
"E02001265","E02001273",232,0,0,0,6,0,0,222,0,1,3,0
"E02001266","E02001273",269,0,0,0,28,0,0,121,0,30,90,0
"E02001267","E02001273",264,0,0,0,14,0,0,238,0,3,9,0
"E02001268","E02001273",147,0,0,0,7,0,0,135,0,1,4,0
"E02001269","E02001273",329,0,0,0,57,0,0,188,0,21,63,0
"E02001270","E02001273",1780,0,0,0,59,0,0,649,0,26,1046,0
"E02001271","E02001273",791,0,0,0,103,0,0,310,0,9,369,0
"E02001272","E02001273",1801,0,0,0,91,0,0,503,0,29,1178,0
"E02001273","E02001273",2243,0,0,0,71,0,0,935,0,30,1207,0
"E02001274","E02001273",1132,0,0,0,58,0,0,385,0,17,672,0
"E02001275","E02001273",284,0,0,0,62,0,0,191,0,17,14,0
"E02001276","E02001273",1246,0,0,0,128,0,0,379,0,18,721,0
"E02001277","E02001273",772,0,0,0,123,0,0,414,0,6,229,0
"E02001278","E02001273",678,0,0,0,22,0,0,368,0,7,281,0
"E02001279","E02001273",578,0,0,0,16,0,0,338,0,5,219,0
"E02001280","E02001273",373,0,0,0,15,0,0,272,0,2,84,0
"E02001281","E02001273",470,0,0,0,25,0,0,357,0,2,86,0
"E02001282","E02001273",406,0,0,0,75,0,0,269,0,16,46,0
"E02001283","E02001273",585,0,0,0,169,0,0,316,0,25,75,0
"E02001284","E02001273",100,0,0,0,8,0,0,91,0,0,1,0
"E02001285","E02001273",121,0,0,0,9,0,0,103,0,2,7,0
"E02001286","E02001273",253,0,0,0,7,0,0,246,0,0,0,0
"E02001315","E02001273",2,0,0,0,0,0,0,2,0,0,0,0
"E02006902","E02001273",271,0,0,0,205,0,0,66,0,0,0,0
"E02006912","E02001273",97,0,0,0,68,0,0,29,0,0,0,0
"E02006914","E02001273",49,0,0,0,31,0,0,18,0,0,0,0
"E02006915","E02001273",1,0,0,0,0,0,0,1,0,0,0,0
"E02006916","E02001273",15,0,0,0,9,0,0,6,0,0,0,0
"E02006917","E02001273",105,0,0,0,35,0,0,70,0,0,0,0
"E02001007","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001008","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001012","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001021","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001027","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001028","E02001274",2,0,0,0,0,0,0,2,0,0,0,0
"E02001042","E02001274",2,0,0,0,0,0,0,2,0,0,0,0
"E02001043","E02001274",3,0,0,0,0,0,0,3,0,0,0,0
"E02001048","E02001274",2,0,0,0,0,0,0,2,0,0,0,0
"E02001050","E02001274",3,0,0,0,1,0,0,2,0,0,0,0
"E02001052","E02001274",2,0,0,0,1,0,0,1,0,0,0,0
"E02001057","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001059","E02001274",4,0,0,0,0,0,0,4,0,0,0,0
"E02001061","E02001274",3,0,0,0,0,0,0,3,0,0,0,0
"E02001062","E02001274",60,0,0,0,14,0,0,46,0,0,0,0
"E02001063","E02001274",95,0,0,0,15,0,0,80,0,0,0,0
"E02001064","E02001274",5,0,0,0,0,0,0,5,0,0,0,0
"E02001065","E02001274",11,0,0,0,0,0,0,11,0,0,0,0
"E02001066","E02001274",13,0,0,0,0,0,0,13,0,0,0,0
"E02001068","E02001274",39,0,0,0,2,0,0,25,0,7,5,0
"E02001069","E02001274",39,0,0,0,1,0,0,32,0,3,3,0
"E02001070","E02001274",34,0,0,0,1,0,0,33,0,0,0,0
"E02001072","E02001274",27,0,0,0,2,0,0,25,0,0,0,0
"E02001073","E02001274",50,0,0,0,1,0,0,41,0,2,6,0
"E02001074","E02001274",37,0,0,0,2,0,0,35,0,0,0,0
"E02001076","E02001274",16,0,0,0,0,0,0,16,0,0,0,0
"E02001077","E02001274",42,0,0,0,0,0,0,35,0,2,5,0
"E02001079","E02001274",6,0,0,0,2,0,0,4,0,0,0,0
"E02001081","E02001274",70,0,0,0,1,0,0,55,0,4,10,0
"E02001082","E02001274",8,0,0,0,1,0,0,7,0,0,0,0
"E02001083","E02001274",31,0,0,0,1,0,0,30,0,0,0,0
"E02001086","E02001274",17,0,0,0,1,0,0,16,0,0,0,0
"E02001087","E02001274",13,0,0,0,1,0,0,12,0,0,0,0
"E02001088","E02001274",96,0,0,0,4,0,0,81,0,3,8,0
"E02001089","E02001274",13,0,0,0,1,0,0,12,0,0,0,0
"E02001090","E02001274",71,0,0,0,2,0,0,67,0,1,1,0
"E02001091","E02001274",221,0,0,0,18,0,0,160,0,11,32,0
"E02001092","E02001274",279,0,0,0,4,0,0,223,0,13,39,0
"E02001093","E02001274",8,0,0,0,2,0,0,6,0,0,0,0
"E02001094","E02001274",12,0,0,0,1,0,0,11,0,0,0,0
"E02001095","E02001274",157,0,0,0,16,0,0,141,0,0,0,0
"E02001096","E02001274",14,0,0,0,1,0,0,13,0,0,0,0
"E02001097","E02001274",30,0,0,0,3,0,0,27,0,0,0,0
"E02001101","E02001274",5,0,0,0,0,0,0,5,0,0,0,0
"E02001105","E02001274",4,0,0,0,0,0,0,4,0,0,0,0
"E02001106","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001113","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001150","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001152","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001163","E02001274",2,0,0,0,0,0,0,2,0,0,0,0
"E02001171","E02001274",2,0,0,0,0,0,0,2,0,0,0,0
"E02001172","E02001274",7,0,0,0,0,0,0,7,0,0,0,0
"E02001173","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
"E02001174","E02001274",5,0,0,0,0,0,0,5,0,0,0,0
"E02001176","E02001274",3,0,0,0,0,0,0,3,0,0,0,0
"E02001177","E02001274",1,0,0,0,0,0,0,1,0,0,0,0
